Resultado das Analogias
A          | B          | C          | D                | Acurácia da Analogias | Palavras Preditas                       
livro      | leitura    | conhecimento | saber           | 0.0000 | h, oxigaanio, comum, ieyasu, consenso, letras, resultado, magnatico, satalites, espanha 
pescador   | peixe      | mar        | barco           | 0.0000 | luiz, especializaaao, diaria, define, antihorario, larousse, coreano, radiaaao, milametros, solitario 
praia      | areia      | mar        | sol             | 0.0000 | cabeca, numeroso, oxidacao, passados, argaos, sangue, secular, filhas, tomado, monumento 
grama      | verde      | jardim     | parque          | 0.0000 | nameoverseas, instante, domesticaaao, categoriamatematicos, eua, coreia, tratar, toscana, naves, propriedade 
porta      | entrada    | casa       | abertura        | 0.0000 | financiar, espada, casouse, homem, nunca, hill, lourenao, tecnolagico, provavelmente, aplicaaao 
cadeira    | assento    | conforto   | descanso        | 0.0000 | politics, day, creation, productivity, suaaaltemgtltligt, lower, ireland, health, pew, divino 
futebol    | gol        | time       | esporte         | 0.0000 | eficiaancia, universal, assassinado, abrigo, namequotenciclopedia, certa, histarico, entregar, permitem, imperiais 
sol        | calor      | energia    | luz             | 0.0000 | cerca, atravas, veaculo, valor, poram, fato, dia, imperador, alt, estrela 
carteira   | dinheiro   | documento  | bolso           | 0.0000 | absolutismo, soares, taxa, aotil, segue, by, trouxe, chines, conspiraaao, perpendicular 
caneta     | escrita    | tinta      | papel           | 0.0000 | podia, feita, esfarica, aumentam, usada, retirada, nuclear, inicialmente, diminuiaao, prometeu 
telefone   | celular    | contato    | mensagem        | 0.0000 | buddhist, vulneraveis, eclaptica, pensar, renascentista, gestaltterapia, monarquico, antecedaancia, college, voam 
ponte      | rio        | travessia  | estrutura       | 0.0000 | tell, eerdmans, laarcio, theoremquot, sus, dame, nearly, fole, diarreia, usf 
cadeira    | roda       | mobilidade | conforto        | 0.0000 | andando, sataliteio, teraafeira, renovar, poderosa, enfoque, tracar, musicalsurdo, quieve, paper 
celular    | internet   | aplicativo | mensagem        | 0.0000 | preservar, resolvem, juliano, crianaas, comecou, cultos, existaancia, impacto, construindo, webprimeiro 
praia      | sol        | mar        | areia           | 0.0000 | reimpressao, pearl, planetajaopiter, yoritomo, irmao, colisao, precisam, iijaolio, moon, publicadopor 
futebol    | bola       | gol        | torcida         | 0.0000 | usernamestegousername, lacerda, escolheu, escolarizacao, albumina, cibernaticas, zahir, belize, plumagem, namequothistoriaquotgt 
grama      | verde      | parque     | natureza        | 0.0000 | influaancias, instante, tratar, computador, visitas, culto, passaram, republicano, metal, about 
homem      | mulher     | menino     | menina          | 0.0000 | quothistoriaquot, czar, usl, precisamos, gran, instrucoes, apartheid, fontesdatajulho, arianos, nereidatetis 
tio        | tia        | sobrinho   | sobrinha        | 0.0000 | quotpara, moret, internetltrefgtcitar, percussao, macaxeira, escravista, esquadrao, wales, montmartre, ibgewaybltrefgt 
ator       | atriz      | cantor     | cantora         | 0.0000 | imprescindivel, exposta, riquezas, cortez, coordenadas, localdelhi, violao, hecata, genuinamente, doirfc 
poeta      | poetisa    | autor      | autora          | 0.0000 | vltref, datajunho, nino, verbete, chess, ippar, share, portallinguistica, gravitacao, titulares 
editor     | editora    | escritor   | escritora       | 0.0000 | riquezas, estavel, provancias, braao, joe, pearson, influenciaram, primo, heliocaantrico, paralela 
tio        | tia        | neto       | neta            | 0.0000 | forms, predominancia, quotpara, refletiam, palheta, macaxeira, grutas, cooperativa, moret, gerenciam 
rei        | rainha     | conde      | condessa        | 0.0000 | day, health, lower, productivity, periadica, percussao, webtitulomars, ffff, freguesia, creation 
imperador  | imperatriz | governador | governadora     | 0.0000 | aviaaao, padres, categorias, mergulho, conjunaao, curta, composiaao, uruguai, distribuir, pequeno 
escrever   | escreveu   | ler        | leu             | 0.0000 | angloafega, titulobrasil, sereno, tumultos, congado, pombodenicobar, livroautorking, ltmathgtrightarrow, fontesbrasilsimbrgeoamdatasetembro, livroultimolopes 
comprar    | comprou    | vender     | vendeu          | 0.0000 | day, administration, productivity, creation, health, politics, holy, lower, archaeology, colageno 
construir  | construiu  | destruir   | destruiu        | 0.0000 | deslocar, ritual, bacon, eleicoes, entendimento, gm, esportivos, rate, propria, aareos 
crescer    | cresceu    | diminuir   | diminuiu        | 0.0000 | propa, termo, localizaaao, elemento, disputas, convidado, originalmente, resultado, dez, ferroviario 
entrar     | entrou     | sair       | saiu            | 0.0000 | les, metros, massa, hideyoshi, frequentemente, morreu, wikipadia, varia, quotsobre, baixo 
perder     | perdeu     | ganhar     | ganhou          | 0.0000 | fez, alguam, estradas, diz, nomeado, mercaorio, op, rei, dia, quotbaralho 
subir      | subiu      | descer     | desceu          | 0.0000 | herodes, cim, transmitiu, islamicos, you, sangha, stefani, energatica, namequotadwquot, manimos 
abrir      | abriu      | fechar     | fechou          | 0.0000 | markup, cibernatica, stylequotbackgroundrgbpolpsnquot, quotlegenda, sugerir, rodapeum, massoud, dobras, valente, prolongada 
chegar     | chegou     | partir     | partiu          | 0.0000 | ouro, controle, queda, podem, vi, ja, novo, pediu, nicolau, resultado 
viver      | viveu      | morrer     | morreu          | 0.0000 | oposta, anosluz, controlar, perdendo, mavel, cima, causando, sabe, escrita, permitiram 
ensinar    | ensinou    | aprender   | aprendeu        | 0.0000 | determina, estrangeira, arquealogos, estratagico, cotovelo, pegar, formacao, rebeliao, solicitadas, basalica 
criar      | criou      | destruir   | destruiu        | 0.0000 | entendimento, permanecido, atlantico, apostado, period, gm, bacon, deslocar, ritual, seguidores 
aumentar   | aumentou   | reduzir    | reduziu         | 0.0000 | chanceler, paginasvolumeisbn, mavel, projeto, famalia, muitas, toda, saiu, machiavelli, morreu 
jogar      | jogou      | assistir   | assistiu        | 0.0000 | mitra, toward, chapultepec, astroph, recifes, movido, seeds, bombardeamento, assassinados, lentas 
trazer     | trouxe     | levar      | levou           | 0.0000 | navio, torna, comercio, distancias, paginasa, cientistas, oficial, ambiente, namequotciaquotgt, basica 
pensar     | pensou     | refletir   | refletiu        | 0.0000 | day, ireland, productivity, creation, archaeology, health, acelerado, lower, saculos, separatista 
sentir     | sentiu     | perceber   | percebeu        | 0.0000 | sovietico, steamrollers, implantar, blamires, portalacessodataltrefgt, pedagogicos, jo, computation, paralello, jeronimo 
pintar     | pintou     | desenhar   | desenhou        | 0.0000 | grandiosas, hjelmslev, niquelandia, conto, atenasacropole, ionizaaao, generalizada, kl, latg, vigilancia 
defender   | defendeu   | atacar     | atacou          | 0.0000 | publicou, sultao, empurrando, sheet, transportes, inferior, facilitar, larousse, afirmava, georg 
acusar     | acusou     | defender   | defendeu        | 0.0000 | viagens, raplica, prima, analise, bemsucedido, italica, nowrapmorte, ampla, exterior, tacnica 

Acurácia do modelo: 0.00%
