Resultado das Analogias
Base            | Target          | Palavras Preditas                        | Acurácia da Analogias
aroma           | perfume         | aquecidos, imune, proteina, substancia, celulas, infeccoes, podendo, patogeno, acido, urobilinogenio | 0.0000
cabelo          | cabeleireiro    | olhos, misterioso, rosto, lembra, gato, cabelos, criatura, beijar, cachorro, vestido | 0.0000
estudo          | livro           | estudos, analise, pesquisadores, pesquisas, cientifico, perspectivas, difusao, praticas, metodologia, biologia | 0.0000
pato            | lago            | burro, obramemoria, convem, majortext, jalesjales, cebolinha, andices, carvana, joanes, quotsiempre | 0.0000
amigo           | amizade         | rapaz, colega, conhece, namorada, marido, amiga, descobre, garoto, amelia, amante | 0.0000
noite           | lua             | retorna, amigos, decide, sai, revela, gritos, apartamento, acabando, feliz, vao | 0.0000
cachorro        | pet             | misterioso, ravensymone, gato, ariadne, raptores, solitario, fera, fada, garoto, pescador | 0.0000
universidade    | curso           | doutorado, faculdade, mestrado, professor, bacharel, college, sawamura, especializacao, formouse, posgraduacao | 0.0000
sapo            | lago            | sushi, prostrados, lttrgtlttdgtbaso, bartolo, bigorna, lttrgtlttdgt, taquari, izar, rosh, palidas | 0.0000
arvore          | floresta        | genealogica, ltsmallgtbonaparte, anrao, genealogicainicio, tribo, lareiras, flor, femea, massoretico, glamis | 0.0000
rede            | internet        | transmissao, canais, sbt, canal, comunicacao, programa, emissoras, intertv, emissora, redes | 0.0000
gato            | felino          | beijo, cachorro, pedaco, cabelos, menino, salpicos, olhos, misterioso, binah, ceu | 0.0000
flores          | jardim          | amarela, doce, glabras, femea, ovadas, delgada, bordados, castellos, aranha, barbusano | 0.0000
pintura         | artista         | pinturas, escultura, escultor, barroco, figura, gravura, gravuras, figuras, belas, fragmento | 0.0000
mar             | praia           | oceano, mediterraneo, golfo, maritimo, estreito, montanhas, sudeste, fronteira, usuarionhnh, aguas | 0.0000
banco           | dinheiro        | investimento, setor, financiamento, emprestimos, investimentos, negocios, financeiro, bancario, planejamento, contratos | 0.0000
pasta           | arquivo         | veias, periodontal, obtemse, vistosas, simetria, hepatico, lineares, desinfetantes, vetorial, acentuados | 0.0000
caixa           | presente        | termina, sucessao, letrasabl, aquaticosltbr, antesmanuel, antesjoao, depoisjose, australiasvgpxltbr, geraispresidente, depoisantonio | 0.0000
escola          | alunos          | estudante, colegio, faculdade, aulas, escolas, escolar, curso, aluna, aluno, professora | 0.0000
arte            | pintura         | museu, pintura, colecao, exposicoes, exhibition, coleccoes, artisticas, belas, moderna, artes | 1.0000
caminho         | estrada         | chao, barco, viu, encontrarem, subir, encontrar, encontra, chega, maos, fugir | 0.0000
bola            | esporte         | jogar, goleiro, torcida, passe, jogado, saopaulino, invencibilidade, chute, arrancada, perde | 0.0000
janela          | casa            | bracos, parede, chao, andar, porta, cabeca, inclinado, narinas, cima, amarela | 0.0000
tela            | computador      | maquina, baixar, camera, portatil, videogames, usb, cameras, visor, cartao, computador | 1.0000
teatro          | palco           | peca, teatral, teatrais, producoes, espectaculos, espetaculo, encenacoes, estreada, sonhadora, actores | 0.0000
bota            | sapato          | rinoceronte, telebrasil, websitemfpapercombrltrefgt, titulopage, tupi, telemig, sapucaimirim, noites, helloween, reapresentadas | 0.0000
jogo            | tabuleiro       | nintendo, jogabilidade, katamari, xbox, mlb, playstation, multiplayer, game, digimon, jogadores | 0.0000
pintura         | artista         | pinturas, escultura, escultor, barroco, figura, gravura, gravuras, figuras, belas, fragmento | 0.0000
carro           | viagem          | tiro, correr, jipe, piloto, acorda, corrida, catamara, companheiro, acidente, arrancada | 0.0000
telefone        | chamada         | criaaao, droga, instalador, favela, quotmusicquot, competitivos, garagem, fotografica, ligar, ltnoincludegta | 0.0000
porta           | entrada         | parede, paredes, manto, pedras, janelas, concreto, pavimento, cercado, laterais, ombro | 0.0000
trabalho        | emprego         | experiencia, ajudou, trabalhador, palestras, regularmente, marx, trabalhando, marxista, emprego, intelectual | 1.0000
animal          | selvagem        | aparencia, animais, poga, caracteristica, uretra, raramente, garras, coloracao, geralmente, objetos | 0.0000
caneta          | escrita         | barba, gabrels, poderosa, garganta, xmlspacepreservecategoriapedidos, riddle, magias, cliche, sunga, dedede | 0.0000
sombra          | luz             | lagrimas, ceu, alma, sonhos, menina, beijo, tchekhov, coracao, nascer, assustador | 0.0000
rua             | bairro          | ruas, praca, avenida, largo, bairro, instalada, clickable, pavilhao, fazenda, forquilha | 1.0000
cabelo          | penteado        | olhos, misterioso, rosto, lembra, gato, cabelos, criatura, beijar, cachorro, vestido | 0.0000
janela          | vidro           | bracos, parede, chao, andar, porta, cabeca, inclinado, narinas, cima, amarela | 0.0000
cadeira         | mesa            | protogenes, exerceu, diploma, constatou, lecionar, paulopaginapaginasisbnltrefgt, exmo, catedra, pensao, colegio | 0.0000
computador      | teclado         | software, conectividade, computadores, microcontrolador, megabytes, videogames, utiliza, hardware, processador, cpu | 0.0000
filme           | cinema          | dirigido, cinema, cinemas, film, estrelado, longametragem, films, brasilbr, documentario, filmes | 1.0000
teclado         | instrumento     | vocais, namecdcgt, titlequotdiscussaoquotgtampxltspangtltbiggtltfontgt, enterovirus, nobuhiko, guitarra, schwa, knopfler, guitarras, rodapegruponno | 0.0000
sol             | estrela         | ceu, serras, trajeto, sinos, parede, nameisabelgt, jacarepagua, fino, calca, doce | 0.0000
terra           | planeta         | caverna, hectares, fortes, costeira, chuva, torno, chuvas, duena, caminho, restos | 0.0000
hospital        | enfermeiro      | uti, hospitais, reabilitacao, medico, resgate, creche, funcionarios, moradores, pucpr, colegio | 0.0000
amigo           | colega          | rapaz, colega, conhece, namorada, marido, amiga, descobre, garoto, amelia, amante | 1.0000
livro           | leitura         | editora, poemas, books, alfaguara, prefacio, literaria, editado, romance, poetas, literatura | 0.0000
bicicleta       | pedal           | samad, consegue, tira, equilibrio, ganha, planeja, habilidades, bola, dinheiro, habilidade | 0.0000
cachorro        | osso            | misterioso, ravensymone, gato, ariadne, raptores, solitario, fera, fada, garoto, pescador | 0.0000
planta          | flor            | florestas, plantas, sementes, secos, pequenas, folhas, peixes, coloracao, caracteristicas, gramineas | 0.0000
chave           | cofre           | egybtamanhoxpx, roddick, timbu, shiratori, holley, kaima, ltligt, issamu, hitomi, baralho | 0.0000
sol             | calor           | ceu, serras, trajeto, sinos, parede, nameisabelgt, jacarepagua, fino, calca, doce | 0.0000
cadeado         | chave           | machocarioca, colorquotffquotgtuserberiaberia, limaltfontgt, loool, enfim, lalli, colorquotffquotgtmsgltfontgtltsupgt, talkberialtfont, sizequotquot, colorquotgreenquotgtdigaeltfontgtltsupgt | 0.0000
carro           | garagem         | tiro, correr, jipe, piloto, acorda, corrida, catamara, companheiro, acidente, arrancada | 0.0000
universidade    | faculdade       | doutorado, faculdade, mestrado, professor, bacharel, college, sawamura, especializacao, formouse, posgraduacao | 1.0000
livraria        | livros          | hedonismo, namequothttpquotgtltref, tomo, namequotdatiistatitquotgt, boletim, schuler, monografico, figueirinhas, namequotdemoistatitquotgtltref, dicionario | 0.0000
casamento       | noiva           | marido, esposa, filha, irma, avo, protetor, amante, filhas, casou, casal | 0.0000
escola          | sala            | estudante, colegio, faculdade, aulas, escolas, escolar, curso, aluna, aluno, professora | 0.0000
refrigerante    | bebida          | evaporador, condensador, absorvida, longlabelltsmallgtfutebol, antissubmarino, manitoba, ajudalos, xbe, ltsmallgtoltsmallgt, anoisbn | 0.0000
pescador        | peixe           | tia, cachorro, ravensymone, sra, raptores, branquinha, solitario, monica, ruber, fada | 0.0000
guitarra        | corda           | musicalbateria, vocal, vocais, eletricaguitarra, eletricobaixo, percussao, vocals, guitarras, instrumento, backing | 0.0000
flor            | jardim          | viburno, gato, madrasta, poupatempo, femea, materna, arvore, feicoes, madalena, slughorn | 0.0000
quadro          | moldura         | atribuidas, paggi, cera, equipetipojogos, agarra, ginasta, metabolicas, artistica, flagiocsvkinverno, armazenagem | 0.0000
camisa          | roupa           | goleiro, atacante, flamengo, bola, neymar, futeboluruguai, jogar, totti, jogado, linguaptacessodata | 0.0000
computador      | processador     | software, conectividade, computadores, microcontrolador, megabytes, videogames, utiliza, hardware, processador, cpu | 1.0000
fruta           | doce            | cvtmft, perenes, peixes, dentadas, savanas, larvas, troncos, sucos, galhos, umami | 0.0000
praia           | areia           | praias, litoral, webtituloprefeitura, portofc, amaralina, telemig, turisticos, sapucaimirim, petroquimico, igarapava | 0.0000
janela          | cortina         | bracos, parede, chao, andar, porta, cabeca, inclinado, narinas, cima, amarela | 0.0000
lousa           | giz             | algar, longroiva, berlimu, grota, equatoriais, ytuana, baricentro, malhas, tabua, macromoleculas | 0.0000
grama           | verde           | hoquei, boxster, mtow, fullback, gtvel, colspanquotquotfinalltbr, speedup, torcao, tempoltbr, jogado | 0.0000
caderno         | papel           | folha, gazeta, spaulo, tituloo, apcapremio, estadao, tituloentrevista, waltel, gls, eloa | 0.0000
mesa            | jantar          | individual, obstaculos, carate, walkinshaw, mistas, trampolim, rodas, tenis, fluorescentes, okimoto | 0.0000
bicicleta       | passeio         | samad, consegue, tira, equilibrio, ganha, planeja, habilidades, bola, dinheiro, habilidade | 0.0000
porta           | entrada         | parede, paredes, manto, pedras, janelas, concreto, pavimento, cercado, laterais, ombro | 0.0000
cadeira         | assento         | protogenes, exerceu, diploma, constatou, lecionar, paulopaginapaginasisbnltrefgt, exmo, catedra, pensao, colegio | 0.0000
futebol         | gol             | nemzeti, rdgolsagr, futsal, bajnoksag, fluminense, jacuipensecidadeantes, clubeavai, goleia, paranaense, baixada | 0.0000
chuva           | tempestade      | chuvas, quente, caindo, atrai, neve, redor, morde, vento, agua, equinocio | 0.0000
sol             | calor           | ceu, serras, trajeto, sinos, parede, nameisabelgt, jacarepagua, fino, calca, doce | 0.0000
trem            | ferrovia        | trilhos, rodeiros, trens, passageiros, estacoes, manobras, portas, linhas, velas, vagoes | 0.0000
sorvete         | frio            | olhos, comida, chegam, engolido, cheia, saem, magico, espiritos, macaco, neve | 0.0000
carteira        | dinheiro        | consumidor, usernameikescsusername, mercado, compra, venda, telefones, financeiros, credito, estabelecimentos, consumidores | 0.0000
livro           | capa            | editora, poemas, books, alfaguara, prefacio, literaria, editado, romance, poetas, literatura | 0.0000
caneta          | escrita         | barba, gabrels, poderosa, garganta, xmlspacepreservecategoriapedidos, riddle, magias, cliche, sunga, dedede | 0.0000
telefone        | celular         | criaaao, droga, instalador, favela, quotmusicquot, competitivos, garagem, fotografica, ligar, ltnoincludegta | 0.0000
ponte           | rio             | construida, construido, adjacente, ramal, coberta, trilhos, travessia, telhas, tijolos, patio | 0.0000
quadro          | parede          | atribuidas, paggi, cera, equipetipojogos, agarra, ginasta, metabolicas, artistica, flagiocsvkinverno, armazenagem | 0.0000
bicicleta       | pedal           | samad, consegue, tira, equilibrio, ganha, planeja, habilidades, bola, dinheiro, habilidade | 0.0000
churrasco       | carne           | eiras, brasa, confeccoes, publicadobrasil, jazidas, investir, hamza, ribeirinho, sharman, urlhttpliesaglobocompornoticiasnoticiahtml | 0.0000
cadeira         | roda            | protogenes, exerceu, diploma, constatou, lecionar, paulopaginapaginasisbnltrefgt, exmo, catedra, pensao, colegio | 0.0000
celular         | internet        | fluxo, utilizacao, gorduras, hidrogenio, sinais, nutrientes, interactivos, utiliza, metalicos, toxicos | 0.0000
microfone       | som             | lentas, perpendicularmente, jools, deeplick, discussaodbcdiscussao, sensualidade, gleiser, laurier, quotmotivation, rancore | 0.0000
mochila         | escola          | amorprimer, reexibida, pandolfo, exibicao, noite, perdesse, chegava, titulonasas, carnaxide, atrasado | 0.0000
praia           | sol             | praias, litoral, webtituloprefeitura, portofc, amaralina, telemig, turisticos, sapucaimirim, petroquimico, igarapava | 0.0000
futebol         | bola            | nemzeti, rdgolsagr, futsal, bajnoksag, fluminense, jacuipensecidadeantes, clubeavai, goleia, paranaense, baixada | 0.0000
teatro          | palco           | peca, teatral, teatrais, producoes, espectaculos, espetaculo, encenacoes, estreada, sonhadora, actores | 0.0000
telefone        | celular         | criaaao, droga, instalador, favela, quotmusicquot, competitivos, garagem, fotografica, ligar, ltnoincludegta | 0.0000
computador      | internet        | software, conectividade, computadores, microcontrolador, megabytes, videogames, utiliza, hardware, processador, cpu | 0.0000
grama           | verde           | hoquei, boxster, mtow, fullback, gtvel, colspanquotquotfinalltbr, speedup, torcao, tempoltbr, jogado | 0.0000
homem           | mulher          | descobre, suicidio, segredo, rapaz, viver, acaba, matar, garoto, morrer, desejo | 0.0000
rei             | rainha          | trono, monarca, rainha, governante, imperador, coroa, principe, duque, reinado, constantinopla | 1.0000
tio             | tia             | irmao, materno, primo, seward, genro, paterno, harvnbtaylorpp, dobrzenicz, amante, cla | 0.0000
marido          | esposa          | casamento, esposa, irma, filha, mae, pai, amigo, casal, avo, casar | 1.0000
garoto          | garota          | amiga, crianca, rapaz, gravida, namorada, menina, viver, descobre, amigo, garota | 1.0000
ator            | atriz           | atriz, emmy, bafta, xmlspacepreserveinfoator, cannes, goldenglobe, apresentadora, atoratriz, cineasta, actriz | 1.0000
poeta           | poetisa         | pintor, celestino, romancista, decadentismo, literario, colaborou, brondi, renatinho, poetas, dedicou | 0.0000
professor       | professora      | doutorado, bacharel, diploma, estudou, mestrado, cursou, pesquisador, faculdade, lecionar, estudar | 0.0000
jogador         | jogadora        | jogar, jogadores, futebolselecao, atacante, treinador, lutador, basketball, associationnba, goleiro, lesionado | 0.0000
pintor          | pintora         | poeta, escultor, renatinho, discipulo, barroco, aquarelas, epifania, famoso, celestino, biografia | 0.0000
diretor         | diretora        | produtor, distribuidor, roteiro, diretora, director, roteirista, coordenador, cinematografia, orcamento, executivo | 1.0000
mestre          | mestra          | esopo, paixao, mistica, bissone, nise, matrimonio, celebre, burbage, melisande, tragico | 0.0000
ministro        | ministra        | presidencia, primeiroministro, ministros, secretario, exministro, cargo, governador, apoiou, renuncia, gabinete | 0.0000
cachorro        | cadela          | misterioso, ravensymone, gato, ariadne, raptores, solitario, fera, fada, garoto, pescador | 0.0000
imperador       | imperatriz      | trono, califa, governante, nwrapr, hunos, imperial, paleologo, reinado, constantinopla, constantino | 0.0000
governador      | governadora     | senador, senadores, renuncia, monagas, ministro, cayuga, secretario, bragancaluis, deposto, cargo | 0.0000
editor          | editora         | publicar, subsecao, tradutor, engano, copia, detalhessim, escrever, editar, editora, enciclopedia | 1.0000
sogro           | sogra           | velho, avo, bragancaluis, dobrzenicz, varao, irmao, genro, dacodonu, esposa, uebaja | 0.0000
genro           | nora            | dobrzenicz, artaxes, paterno, materno, justiniano, dobrzensky, ibn, zahra, tartufo, artaxer | 0.0000
poeta           | poetisa         | pintor, celestino, romancista, decadentismo, literario, colaborou, brondi, renatinho, poetas, dedicou | 0.0000
rei             | rainha          | trono, monarca, rainha, governante, imperador, coroa, principe, duque, reinado, constantinopla | 1.0000
filho           | filha           | irmao, filha, pai, marido, avo, velho, casamento, sogro, esposa, nobre | 1.0000
marido          | esposa          | casamento, esposa, irma, filha, mae, pai, amigo, casal, avo, casar | 1.0000
tio             | tia             | irmao, materno, primo, seward, genro, paterno, harvnbtaylorpp, dobrzenicz, amante, cla | 0.0000
galo            | galinha         | sabpuv, moscovodinamo, futebollateraldireito, labelx, junqueira, icardi, gtpor, ruggiero, viquot, milano | 0.0000
rei             | rainha          | trono, monarca, rainha, governante, imperador, coroa, principe, duque, reinado, constantinopla | 1.0000
duque           | duquesa         | conde, castela, arquiduque, ducado, paleologo, descendencia, frederico, trono, anjou, herdeiro | 0.0000
herdeiro        | herdeira        | principe, trono, espanhacarlos, duque, castela, arquiduque, ataulfo, aznar, monarca, ducado | 0.0000
senhor          | senhora         | pecado, pronounce, deus, dacodonu, moises, profeta, servo, menino, deuses, aarao | 0.0000
imperador       | imperatriz      | trono, califa, governante, nwrapr, hunos, imperial, paleologo, reinado, constantinopla, constantino | 0.0000
embaixador      | embaixadora     | apoiou, pacto, renuncia, ministro, napoleao, regime, deposto, corte, primeiroministro, paz | 0.0000
correr          | correu          | perder, williamsfwilliams, escuderia, companheiro, perde, rivalidade, acabando, superar, invencibilidade, conseguindo | 0.0000
comer           | comeu           | bp, provoca, costas, percebem, garruchos, lagrimas, calo, chao, tchalla, so | 0.0000
escrever        | escreveu        | algo, falando, falar, observando, surrealista, gostos, quotnao, realmente, pangolim, interpretacao | 0.0000
falar           | falou           | realmente, dizer, quoteu, vou, tudo, algo, jeito, coisas, mim, pensar | 0.0000
dormir          | dormiu          | lagrimas, menino, viver, coracao, assustador, sombra, gritos, sair, desejos, lembra | 0.0000
trabalhar       | trabalhou       | trabalhando, tornar, aproximou, revelou, comecou, gostava, regularmente, trabalhava, darin, apresentou | 0.0000
comprar         | comprou         | vender, oferta, espera, capaz, comprometimento, abrir, otsutsuki, planeja, dinheiro, lidar | 0.0000
cantar          | cantou          | trio, repertorio, canta, tocar, tocado, guitarrista, vivo, musicos, knickerbocker, gravacoes | 0.0000
construir       | construiu       | terreno, terrenos, plano, emancipou, propriedade, servir, bens, quitados, expansao, gracas | 0.0000
crescer         | cresceu         | proprias, mantem, empregos, ha, atrair, terciarioltref, comida, revelam, droga, mantendo | 0.0000
entrar          | entrou          | voltar, deixa, iria, passar, pediu, decidiu, parar, conseguir, viu, pede | 0.0000
perder          | perdeu          | relampago, chance, mcqueen, salvar, radiator, briga, salva, voltar, perde, enfrenta | 0.0000
subir           | subiu           | mediaacessodatawebsitewwwmarktestcomltrefgt, popularudp, julianocalendario, portuguesespctp, stylequotbackgroundrgbpolpsdquot, unidoapucoligacao, ba, terrampt, esquerdabe, portugalprd | 0.0000
abrir           | abriu           | deixar, procurando, comprar, pedir, trazer, saber, permitido, certa, passar, precisar | 0.0000
chegar          | chegou          | deixando, conseguindo, cair, destruir, sofre, dasmader, causando, dimerandra, conseguiram, heras | 0.0000
viver           | viveu           | crianca, menina, garoto, sonhos, menino, paixao, homem, ciumes, rapaz, moca | 0.0000
ensinar         | ensinou         | improvisacao, experiencia, experiencias, romanticos, aulas, aprendiz, jovens, schools, badan, coreografias | 0.0000
criar           | criou           | objetivo, melhorar, cria, exclusivo, propria, promover, login, conteudo, desenvolvedores, novos | 0.0000
ligar           | ligou           | namequotcidadesnetcomquotgt, transforma, impedancia, dispunham, suino, ha, bissexto, ja, rebanhos, espinhosa | 0.0000
aumentar        | aumentou        | reducao, reduzir, medida, eficaz, condicoes, custos, solucao, necessidades, utilizacao, permitir | 0.0000
amar            | amou            | amor, menino, alma, adeus, anda, dona, crianca, gato, noiva, viver | 0.0000
jogar           | jogou           | bola, jogado, jogadores, partidas, goleiro, futebolselecao, jogador, partida, laudrup, rival | 0.0000
vestir          | vestiu          | gesto, rivais, bencao, vingar, hormidium, gregoriano, dominical, jogada, ba, desejo | 0.0000
trazer          | trouxe          | intencao, dar, tomazini, suinocultura, deixar, xileno, tomazinijonas, compensar, dificil, parar | 0.0000
manter          | manteve         | evitar, comentarios, criadas, trazer, usernameadailtonusername, puccinelli, necessidade, licito, votaaao, ltsupgtusuario | 0.0000
olhar           | olhou           | namequotccquotgt, lembra, ouvir, explica, certa, mostrar, coisas, traz, desejo, humor | 0.0000
ver             | viu             | veja, airoldi, tapia, tlacotzin, xingo, categoriasubgrupo, provincialugo, banderarus, quotlado, feiura | 0.0000
vir             | veio            | vendo, esquecer, esperar, alguem, pedi, cometer, repente, certo, esperando, acordou | 0.0000
ouvir           | ouviu           | coisas, tomazinijonas, quote, tomazini, quoteu, sentir, olhar, constantemente, queria, dancar | 0.0000
pensar          | pensou          | tomazini, realmente, tomazinijonas, certo, coisas, dizer, algo, fiquei, pedir, pangolim | 0.0000
sentir          | sentiu          | dizendo, coisas, quoteu, sentiu, mostrar, consegue, pensar, pangolim, ouvir, dizer | 1.0000
rir             | riu             | teme, garota, namorada, bunda, monstro, emocao, confusoes, cara, krakowskikrakowski, humor | 0.0000
ler             | leu             | fiquei, falar, certamente, penso, merece, dito, sequer, fico, vou, alguem | 0.0000
dobrar          | dobrou          | brincar, muramatsu, jerusalam, furo, potavelrede, messianica, ti, pensa, repente, porcosuinos | 0.0000
pintar          | pintou          | bartok, tarantula, cenas, alegres, definitiva, famosos, parsifal, cena, aclamado, avril | 0.0000
coletar         | coletou         | mol, pokemon, disparo, stealth, resfriado, atmosferico, metabolitos, determinar, combinacao, ofertas | 0.0000
aprovar         | aprovou         | patuleia, improbidade, ltsmallgti, usuarioneronero, banimento, torpes, contraria, requerer, ltsmallgtltbiggt, roraimasvgpxroraima | 0.0000
cortar          | cortou          | suino, gregoriano, ja, hormidium, ir, dedicaaao, ha, namequotcidadesnetcomquotgt, bissexto, dominical | 0.0000
construir       | construiu       | terreno, terrenos, plano, emancipou, propriedade, servir, bens, quitados, expansao, gracas | 0.0000
defender        | defendeu        | enfrentar, tomar, forcado, tentou, pediu, atacar, conseguiram, suspeitas, acabar, defendeu | 1.0000
acusar          | acusou          | mocoes, samonte, hyo, acusa, adailton, mentor, mirna, incumbido, discussaotumnusltfont, cometer | 0.0000
plantar         | plantou         | veranopolis, lugarejos, esotericas, haifahaifa, paraphiomys, eixo, namejbatistagt, leiriapedrogao, jd, stylequotbackgroundrgbpolchquot | 0.0000

Acurácia do modelo: 12.38%
