Resultado das Analogias
A          | B          | C          | D                | Acurácia da Analogias | Palavras Preditas                       
programador | código     | software   | desenvolvedor   | 0.0000 | compatibilidade, permite, sistema, atualizações, utilizadores, conteúdos, acessível, avisado, validação, jurídicos 
avião      | voo        | piloto     | aeroporto       | 0.0000 | abertura, pascais, apuramento, colocação, evento, marca, ciclo, seleção, estará, etapa 
tênis      | jogador    | esporte    | competição      | 0.0000 | futebol, brasileiro, uiraúna, chamado, clube, estamo, inútil, mostra, referenciação, criado 
festa      | comemoração | aniversário | celebração      | 0.0000 | re, hmins, plimpton, rosangela, galactic, tupis, pagarão, arabella, habite, crusius 
cidade     | metrópole  | rural      | urbano          | 0.0000 | territorial, agricultura, expansão, demarcação, irpj, federais, piaget, hídricos, populações, estruturação 
floresta   | árvore     | natureza   | ambiente        | 0.0000 | distinção, concepção, condicao, nula, considerando, relacionada, relevante, tratados, comprovar, negativa 
número     | matemática | conta      | adição          | 0.0000 | crio, graça, presumivelmente, hipocrisia, pifar, ajudará, retribuir, manuscrito, possivelmente, endesa 
óleo       | cozinha    | culinária  | receita         | 0.0000 | olímpicos, lazer, sauna, utensilios, puz, apátrida, entretenimentos, piscina, gastronomia, fitness 
chave      | fechadura  | porta      | segurança       | 0.0000 | geladeira, pingos, tabernáculos, relógio, varanda, cozinha, poltrona, rebaixar, ar, táxi 
conta      | banco      | dinheiro   | poupança        | 0.0000 | renda, extra, emprego, custa, financeira, pagar, bancario, shn, vendendo, salarios 
livro      | capítulo   | texto      | parágrafo       | 0.0000 | sequência, declaracao, desinformação, proponente, designa, referido, wolayitas, prejudicada, sessão, abrangência 
escola     | aluno      | professor  | ensino          | 0.0000 | viewpoint, couchsurfing, propósito, introduza, manipular, autora, inglês, pronunciar, dê, argpirts 
avião      | viagem     | céu        | destino         | 0.0000 | afrouxar, chegando, taxada, passando, futuro, sonhos, terra, celebração, festa, caminhos 
aroma      | perfume    | fragrância | cheiro          | 0.0000 | race, candy, virgin, polly, piu, bride, stunning, tunes, killer, space 
cabelo     | cabeleireiro | salão      | beleza          | 0.0000 | cia, merso, chuteiras, jacuzzi, autoesporte, júlio, dominical, perícia, metropolitano, decorao 
estudo     | livro      | conhecimento | universidade    | 0.0000 | corrigir, rever, associar, renomear, pifar, warningproject, fikarei, membership, slackware, erros 
jornal     | notícia    | impressão  | artigo          | 0.0000 | kyon, bechara, varredura, narradora, opozine, vigiai, dicção, verbal, janitschek, bíblia 
pato       | lago       | ave        | água            | 0.0000 | igreja, maximino, brasão, salvarmos, estância, deslumbrante, lundu, terras, cristo, lema 
barco      | água       | mar        | veleiro         | 0.0000 | nuvens, revoadas, inverno, rigoroso, curvas, chuva, quente, calor, frio, areia 
amigo      | amizade    | companhia  | lealdade        | 0.0000 | celebração, urbanização, populacao, juventude, perspectiva, verdes, vilson, cidadezinha, prioridade, população 
médico     | saúde      | tratamento | enfermeira      | 0.0000 | estética, indústria, acessibilidades, fisiocorporal, residuais, desenvolvem, desenvolve, audiovisuais, promovem, naturais 
noite      | lua        | estrela    | escuridão       | 0.0000 | mangueira, ergueu, derramas, landerlix, luteranas, castanho, salou, baleia, indomável, revoam 
cachorro   | pet        | felino     | animal          | 0.0000 | detectores, shop, tabacaria, cerimonial, transportadoras, fumassa, avassaladoras, escorts, slechtvalk, envios 
universidade | curso      | faculdade  | estudante       | 0.0000 | aluno, congestionamento, viewpoint, suzy, provas, conclusão, realizando, lexical, carreira, semestre 
relógio    | tempo      | hora       | minuto          | 0.0000 | risadinha, erro, tarde, atrasaram, inesperado, coitadinhos, whatsbaranofu, escolheu, entrares, solicitada 
carro      | combustível | estrada    | viagem          | 0.0000 | bacias, silvicultura, milão, incursão, terraplenagens, teatrais, cidados, reposto, litorâneas, primitiva 
roda       | veículo    | carro      | transporte      | 0.0000 | cliente, exercita, prédio, motorista, acabaste, bvqi, aceito, custo, compra, comando 
música     | ritmo      | melodia    | canção          | 0.0000 | implora, adonias, rechaçada, despedacei, tricolor, bartô, flamulher, catterina, bandido, incompreensível 
cão        | cachorro   | felino     | animal          | 0.0000 | loira, casada, burro, namorado, nso, cade, cantar, menage, romenos, tadinha 
sapo       | lago       | rã         | anfíbio         | 0.0000 | conchas, pedras, magos, esposos, assinará, bloomberg, neve, discursivas, inverno, sílvia 
esporte    | competição | atleta     | treino          | 0.0000 | máximo, emergir, ficará, começo, preço, vencedor, palavra, começasse, metade, comemorar 
arvore     | floresta   | natureza   | ambiente        | 0.0000 | principalmente, igualdade, abadonados, populacao, eclesial, deprimidas, prioridade, razão, pobres, emocional 
sala       | reunião    | escritório | trabalho        | 0.0000 | declaracao, regulamentação, schleswig, doutrina, quilombola, observância, imobilizar, reestruturação, gerontologia, carranca 
rede       | internet   | conexão    | computador      | 0.0000 | wc, usando, imovie, agravantes, fodas, gos, rode, wirelles, redimensione, almentar 
gato       | felino     | animal     | doméstico       | 0.0000 | vegetal, internos, animais, consagre, vlogs, geneticamente, plásticos, crsito, bacteriófago, especies 
flores     | jardim     | plantas    | paisagismo      | 0.0000 | automotores, atuam, comércio, tributários, parques, rural, construcao, indústria, oxigénio, industria 
pintura    | artista    | tela       | cor             | 0.0000 | recairá, formato, xxxxxxxxxxxxxxx, jpg, extream, idioma, deportação, tvpunhetacobr, item, agradecidos 
mar        | praia      | areia      | sol             | 0.0000 | asfalto, roço, cerveja, ajoelhada, colorido, adentro, bar, pintadas, pedras, quintal 
banco      | dinheiro   | caixa      | conta           | 0.0000 | extra, cobrar, wirelles, ligar, sacola, estoque, instalar, águia, sumia, registradora 
bico       | pássaro    | ave        | penas           | 0.0000 | planetárias, bando, passadista, taparam, óssea, pai, impulso, saturados, abandonada, estranho 
pasta      | arquivo    | escritório | documentos      | 0.0000 | gep, anúncios, estatísticas, revisão, ibge, tratativas, raigor, reprodução, coding, releases 
caixa      | presente   | embalagem  | aniversário     | 0.0000 | intensidade, fertilidade, favorece, semelhante, tende, sinais, inconsciente, raramente, ausência, perante 
escola     | alunos     | professores | aprendizado     | 0.0000 | aporta, necessários, iefp, confidenciais, serem, vários, quaisquer, procedimentos, casos, aspectos 
peixe      | água       | mar        | oceano          | 0.0000 | nuvens, neutralizado, levados, inverno, néctar, persisto, inaparente, cabresto, montanhas, revoadas 
vó         | avó        | avô        | neta            | 0.0000 | flor, pipoca, morto, templo, menino, choro, morre, asas, vovó, molhadinhas 
arte       | pintura    | escultura  | galeria         | 0.0000 | filtro, refrigeradores, replaytv, escurecido, videoprojectores, plasma, lançando, hifi, correntes, technomate 
caminho    | estrada    | trilha     | rota            | 0.0000 | armz, sonora, org, mpb, celofane, catedral, negra, ref, pasquale, osborne 
bola       | esporte    | futebol    | vôlei           | 0.0000 | entretenimento, maxx, programação, geografia, internacional, empregam, alternativo, montsant, clube, sussurra 
janela     | casa       | vidro      | abertura        | 0.0000 | embaré, balco, grama, xereta, tampo, stalo, chuveiro, querosene, antracite, carpete 
tela       | computador | monitor    | digital         | 0.0000 | virus, programinha, wc, joguinhos, benção, comprometeriam, trituração, neutra, embutido, boot 
teatro     | palco      | ator       | cena            | 0.0000 | kimya, altman, relembrar, começar, tópico, adquiri, lailai, casamento, vexame, cumprimentei 
bota       | sapato     | calçado    | inverno         | 0.0000 | eudemons, pangya, aventina, obscenas, tiraram, trickster, besh, collegehumor, particularescameras, insatisfeita 
jogo       | tabuleiro  | competição | entretenimento  | 0.0000 | auditivos, extinção, mediadora, centenas, micros, entretido, socialização, variados, inúmeros, pratos 
pintura    | artista    | cor        | tela            | 0.0000 | versos, homenss, colar, canguru, dizemos, ansiava, assassino, mergulhe, imperfeita, chave 
carro      | viagem     | estrada    | conforto        | 0.0000 | litoral, paraopeba, simultâneamente, ocidental, provaria, terras, ilha, atrai, nordeste, fanático 
telefone   | chamada    | mensagem   | comunicação     | 0.0000 | impulsivo, derivada, jigsaw, discutida, lições, pensamento, sequência, ítens, vivido, competição 
porta      | entrada    | saída      | segurança       | 0.0000 | entrega, pagamento, mensal, vencimento, assinatura, obtida, estabelecimento, vigente, carga, anual 
trabalho   | emprego    | carreira   | profissão       | 0.0000 | produtivo, negócios, investimentos, executivo, cancelados, protegeu, oficialmente, mantém, investir, atrasados 
matematica | números    | equações   | cálculo         | 0.0000 | níveis, aquecedores, dimensionada, bovina, eléctricos, ambicionam, colegiado, manipulaes, minerais, vegetais 
animal     | selvagem   | leão       | tigre           | 0.0000 | condon, dudu, richard, garcia, barrocas, viloes, mintira, sobreda, monique, jim 
abajur     | iluminação | quarto     | lâmpada         | 0.0000 | puz, mesm, vegetariana, lar, cozinha, manifestarem, brincadeiras, donzela, sala, preocupem 
café       | bebida     | manhã      | despertar       | 0.0000 | rosto, areia, azuis, roço, pintam, derramas, pele, bambú, sombra, suave 
caneta     | escrita    | papel      | tinta           | 0.0000 | aluno, edma, público, importância, questionários, conhecimento, objetivo, propõe, história, exposição 
sombra     | luz        | escuridão  | claridade       | 0.0000 | racharam, jansenista, auction, minano, assa, nabucodonozor, á, experimenta, lipo, passageiro 
rua        | bairro     | cidade     | zona            | 0.0000 | capital, periferia, refugiada, nordeste, conhecida, antigo, conhecido, interior, destacou, atualmente 
relógio    | tempo      | horas      | minutos         | 0.0000 | telefonema, dias, esperem, focalizado, sextas, esforçando, disponho, atribulados, considerações, últimos 
cabelo     | penteado   | estilo     | salão           | 0.0000 | ofcio, holbein, cranach, produtorexecutivo, milnio, regressa, esperemos, refilmagem, pster, otown 
música     | banda      | cantor     | apresentação    | 0.0000 | cau, fundamos, teo, madrinha, ronaldo, casada, vitório, huahuahuahauh, ambrosio, namorado 
janela     | vidro      | casa       | parede          | 0.0000 | embaré, balco, grama, xereta, tampo, stalo, chuveiro, querosene, antracite, carpete 
gelo       | água       | congelamento | resfriamento    | 0.0000 | permanência, inflacao, desocupação, estufa, reduziu, sujeita, justificada, ressarcimento, reduo, perdas 
cadeira    | mesa       | mobília    | sala            | 0.0000 | sbados, arrefecia, didacticas, floreira, penitenciario, beteiligungs, lug, lotarias, schwabach, disal 
computador | teclado    | mouse      | tela            | 0.0000 | radeon, molinete, geforce, pad, ultra, dimm, setas, bluet, controladora, luva 
filme      | cinema     | diretor    | ator            | 0.0000 | cultural, estuda, universidade, departamento, usp, telesserviços, faculdade, medicina, lingüística, especialista 
teclado    | instrumento | piano      | música          | 0.0000 | aconchegante, louvor, produzida, doentretenimento, rios, celebração, dança, billings, lavínia, abundância 
sol        | estrela    | céu        | galáxia         | 0.0000 | lenda, vestida, vento, inspirada, lago, estância, deserto, vivifica, espigão, ténue 
rio        | água       | correnteza | peixe           | 0.0000 | levantei, suficientes, confirmarei, raramente, pirex, desinteressado, juntas, justa, scalp, desconfiança 
terra      | planeta    | sistema    | solar           | 0.0000 | interface, software, navegador, suporte, linux, aplicativo, cems, manual, desempenho, desktop 
hospital   | enfermeiro | paciente   | tratamento      | 0.0000 | servir, controlar, optar, perfeitamente, relaxamento, cuidado, leque, unicamente, gordura, habilidade 
amigo      | colega     | parceiro   | cumplicidade    | 0.0000 | geek, geleiras, bombardier, rebelar, banquetas, psworld, coraçao, talz, flagrastop, samten 
café       | chá        | bebida     | manhã           | 0.0000 | polegares, peludas, chucha, ruga, morango, frutas, rósea, pelagem, umidad, limão 
livro      | leitura    | conhecimento | saber           | 0.0000 | eficaz, mobilidade, resistência, altamente, proteção, necessária, cérebro, conceitos, formação, preservação 
bicicleta  | pedal      | ciclista   | passeio         | 0.0000 | devedor, pedagógico, bancário, boavista, embargos, fadista, ata, biodegradáveis, cédula, instruções 
cachorro   | osso       | brinquedo  | pet             | 0.0000 | ergonomia, datilografam, sinaleira, vibrações, capilar, relogios, pontas, caixas, gesso, plasma 
planta     | flor       | jardim     | paisagismo      | 0.0000 | morador, monte, sogra, lindooooo, sepulta, chaz, voltei, ajuntei, tranqüilamente, capivari 
sapato     | pé         | calçado    | andar           | 0.0000 | respiratório, imprevisível, vocacionais, desgaste, trágicas, heroísmo, álcool, ruído, ópio, abdominais 
câmera     | fotografia | imagem     | lente           | 0.0000 | exposição, conhecendo, tolkien, fotografias, aceda, história, imagens, provas, hospedando, notícia 
chave      | cofre      | segurança  | senha           | 0.0000 | sanitária, lavanderia, licenciados, tralhas, portarias, equipamentos, condicionado, promovem, defensas, eletrotécnica 
sol        | calor      | verão      | praia           | 0.0000 | sofrer, acrescentando, começaria, fraca, achemos, sensação, inaparente, demora, definitiva, sujeita 
mão        | braço      | corpo      | movimento       | 0.0000 | injusto, emocional, sofrimento, dano, punir, humano, dor, inconsciente, variância, iminente 
cadeado    | chave      | segurança  | bloqueio        | 0.0000 | caráter, transparência, fundacional, necessárias, emanadas, ações, intenção, possíveis, continuos, estatuto 
avião      | piloto     | viagem     | voo             | 0.0000 | abertura, veiculada, divulga, lançada, colocação, seleção, evento, completa, segue, cbs 
carro      | garagem    | estacionamento | vaga            | 0.0000 | domicilio, lavanderia, piscinas, frigorficas, elevadores, mecanicas, saunas, ligeiros, aluguer, automacao 
universidade | faculdade  | curso      | graduação       | 0.0000 | aluno, congestionamento, viewpoint, suzy, provas, conclusão, realizando, lexical, carreira, semestre 
livraria   | livros     | leitura    | estante         | 0.0000 | chesterfield, excelentes, communicator, analisar, testadas, bortolettos, aparecem, erros, passeantes, selecionados 
casamento  | noiva      | cerimônia  | festa           | 0.0000 | pechincha, limítrofes, modista, pearson, seca, rivoli, ligeiramente, piritosa, portalegre, capac 
escola     | sala       | aula       | educação        | 0.0000 | pontapear, geladeira, aparelhos, equipado, hoster, cozinha, choperias, acomodação, quarto, ginásticas 
refrigerante | bebida     | gaseificada | lata            | 0.0000 | dixubos, miotto, medis, presciliana, ermentina, manifesto, guitaarista, trekken, bnto, alcatifas 
jornalista | notícia    | reportagem | imprensa        | 0.0000 | opiniões, perguntado, questionário, dúvida, amplie, esclarecer, esclarecimento, curvado, depoimentos, texto 
cozinha    | fogão      | comida     | chef            | 0.0000 | útero, soluçar, degusta, tar, gritos, synonyme, scalp, atirar, primata, lágrimas 
pescador   | peixe      | mar        | barco           | 0.0000 | quente, areia, nuvens, chuva, flores, cimento, capitu, cafe, pedras, cerveja 
guitarra   | corda      | música     | som             | 0.0000 | tolkien, imersa, ficção, terror, frisada, ensinamentos, ツ, vivido, baseada, fantástico 
nuvem      | céu        | tempestade | chuva           | 0.0000 | pálido, contratempo, descoberto, valia, mórbidos, gladiator, cabeças, insisto, longe, curvas 
flor       | jardim     | perfume    | aroma           | 0.0000 | sauna, lavanderia, interiores, varanda, buffet, garagem, petiscos, paisagista, suite, courier 
quadro     | moldura    | parede     | arte            | 0.0000 | apícola, red, burnin, ninfetas, tânger, piu, esponja, bratz, body, evil 
camisa     | roupa      | tecido     | vestimenta      | 0.0000 | pratos, sinaleira, respiratório, renomeando, parruda, impecáveis, frutas, refeição, olímp, utilizam 
computador | processador | memória    | armazenamento   | 0.0000 | modulador, djokovic, ghz, inverte, ram, seagate, mhz, controladora, acrescem, hsupa 
fruta      | doce       | árvore     | colheita        | 0.0000 | propina, raiz, jarapatinga, hesed, consideráveis, cristo, separe, noiva, palato, pá 
praia      | areia      | mar        | sol             | 0.0000 | frio, quente, chuva, rigoroso, nuvens, pés, revoadas, céu, calor, fria 
caminhão   | carga      | estrada    | transporte      | 0.0000 | adooooooooooooro, baixa, iludam, direção, guarda, ecg, criavam, correis, assume, inundar 
janela     | cortina    | casa       | decoração       | 0.0000 | camburi, magistrados, xereta, luxuoso, fujisaki, grama, bordada, fragata, levantaram, toriba 
relógio    | pulso      | tempo      | ponteiro        | 0.0000 | contusão, schmaedecke, corrigido, vellinho, originalmente, comunicador, echo, experimentacoes, teleguiados, escombros 
piscina    | água       | natação    | mergulho        | 0.0000 | rabiscados, poltronieri, duplicados, gusto, fatma, tricozinho, furar, wyrd, cultoaosartistas, monicascarpat 
cimento    | construção | prédio     | edificação      | 0.0000 | quitação, coted, empregados, estratégia, estratégico, regionais, títulos, públicos, organizado, salarial 
lousa      | giz        | professor  | aula            | 0.0000 | fair, dgm, trgica, nutritionist, parti, deliberação, pediatra, editado, charge, cns 
grama      | verde      | jardim     | parque          | 0.0000 | interior, abre, roça, guarda, promissor, oeste, lago, baixa, museu, tirana 
piano      | música     | tecla      | som             | 0.0000 | leitura, atenção, coment, próprio, rever, interessante, entendido, emergir, realmente, começar 
caderno    | papel      | escrita    | anotações       | 0.0000 | deverá, específica, visibilidade, única, função, percepção, reclamação, referencial, ocasião, obtidos 
mesa       | jantar     | comida     | refeição        | 0.0000 | enche, mole, dormir, cheia, cerveja, tô, quente, achava, táxi, derrama 
bicicleta  | passeio    | exercício  | saúde           | 0.0000 | decisão, ouvidorias, apoio, comissao, realização, respectiva, distância, ultrapassagem, processo, seminário 
porta      | entrada    | casa       | abertura        | 0.0000 | horário, brasília, editora, realizado, visita, feira, vaga, lisboa, escola, auditório 
telefone   | ligação    | celular    | comunicação     | 0.0000 | experts, exibição, acessível, bortolettos, java, quiz, zdnet, fórum, postadas, conheça 
cadeira    | assento    | conforto   | descanso        | 0.0000 | muscular, cargas, durabilidade, rendimento, respeitando, excepcional, desempenho, niveis, aplicando, efeitos 
pássaro    | voo        | asa        | penas           | 0.0000 | parcerias, auto, notcias, procefet, center, estação, agenda, oficina, parana, gp 
futebol    | gol        | time       | esporte         | 0.0000 | jogue, jcb, pintei, rash, inflamada, doada, bbm, camisa, irreflectido, carnevale 
chuva      | tempestade | relâmpago  | trovão          | 0.0000 | dominus, modificaciones, sideshow, forrest, medusa, watt, warriors, unissex, autografado, giorgio 
sol        | calor      | energia    | luz             | 0.0000 | rigorosos, absorver, errôneos, flexibilidade, articulações, eficiente, redução, higiene, eleva, extremamente 
trem       | ferrovia   | estação    | viagem          | 0.0000 | paques, pagaremos, papirus, iludam, aparados, serra, guarda, cornacchioni, município, antonaccio 
sorvete    | frio       | doce       | sobremesa       | 0.0000 | areia, chegares, escura, límpida, adooooooooooooro, contemplou, calor, assobio, chuva, luz 
carteira   | dinheiro   | documento  | bolso           | 0.0000 | tornar, supor, específico, competente, aumentar, negócio, declarar, exigir, fornecer, investir 
geladeira  | frio       | alimento   | conservação     | 0.0000 | assegurado, fundamento, aflamengo, bondade, abrigo, caótica, fé, espalha, negligente, inimigo 
livro      | capa       | páginas    | leitura         | 0.0000 | shareware, hdd, radar, baterias, chimpanzés, captura, estampadas, folheados, esteiras, monitor 
caneta     | escrita    | tinta      | papel           | 0.0000 | humana, espiritual, ítens, importância, ensinamentos, historicamente, mudança, económica, discurso, democracia 
sombra     | árvore     | sol        | descanso        | 0.0000 | habitat, aldeia, lagos, catedral, contagem, jales, bacia, sofrida, paquistão, douro 
telefone   | celular    | contato    | mensagem        | 0.0000 | experts, ajuda, videos, zymboo, carrocaria, animes, videoclipes, revipool, ares, tutorial 
ponte      | rio        | travessia  | estrutura       | 0.0000 | cri, sequncia, turi, soniaeluis, paraque, ppsrj, pleboi, renatinho, sadrinhas, proporcoes 
quadro     | parede     | decoração  | arte            | 0.0000 | cerâmicas, buscadas, coleçôes, barbie, telefônia, cacela, musicdescovery, bocejos, cataluny, loyola 
bicicleta  | pedal      | esportes   | saúde           | 0.0000 | encarregados, cbhs, capacitação, cef, analista, contabilidade, pediatria, pedagógica, coordenação, circenses 
